# GoodbyeAds YouTube Core Bloclist
#
# GoodbyeAds is Specially Designed for Mobile Ad Protection.
#
# Github : https://github.com/jerryn70/GoodbyeAds
# Telegram : https://t.me/GoodbyeAds
# XDA : https://forum.xda-developers.com/android/software-hacking/goodbye-ads-advanced-protection-ads-ad-t3827269
#
# Type : GoodbyeAds-YouTube-Core Blocklist
# Updated On: 21-07-2020 
# Created by:Jerryn70 (XDA Senior Member)

# Stage 7..
# Phase 1
0.0.0.0 r1---sn-zkz15oyi.googlevideo.com
0.0.0.0 r1---sn-kwrxnfai.googlevideo.com
0.0.0.0 r1---sn-xpjczuql.googlevideo.com
0.0.0.0 r1---sn-qows5x32.googlevideo.com
0.0.0.0 r1---sn-qjz8ac2z.googlevideo.com
0.0.0.0 r1---sn-mfrhsmig.googlevideo.com
0.0.0.0 r1---sn-f7wmlq1e.googlevideo.com
0.0.0.0 r1---sn-3njp1glu.googlevideo.com
0.0.0.0 r1---sn-2xgdnbhv.googlevideo.com
0.0.0.0 r1---sn-wsxudj1d.googlevideo.com
0.0.0.0 r1---sn-fqm6bpp8.googlevideo.com
0.0.0.0 r1---sn-qufu1l7g.googlevideo.com
0.0.0.0 r1---sn-25n3fe1e.googlevideo.com
0.0.0.0 r1---sn-zay22gbs.googlevideo.com
0.0.0.0 r1---sn-vfjj2nsl.googlevideo.com
0.0.0.0 r1---sn-ihv14v4k.googlevideo.com
0.0.0.0 r1---sn-ur1g466a.googlevideo.com
0.0.0.0 r1---sn-yigbzwgj.googlevideo.com
0.0.0.0 r1---sn-tv8ucwno.googlevideo.com
0.0.0.0 r1---sn-mcu7r8id.googlevideo.com
0.0.0.0 r1---sn-fohjo4wx.googlevideo.com
0.0.0.0 r1---sn-hjtsgrut.googlevideo.com
0.0.0.0 r1---sn-alhiwii6.googlevideo.com
0.0.0.0 r1---sn-em32l8ry.googlevideo.com
0.0.0.0 r1---sn-8d4kp54x.googlevideo.com
0.0.0.0 r1---sn-7jn1d3h3.googlevideo.com
0.0.0.0 r1---sn-qb7gzap5.googlevideo.com
0.0.0.0 r1---sn-gkfca4mi.googlevideo.com
0.0.0.0 r1---sn-14sdvjed.googlevideo.com
0.0.0.0 r1---sn-prkm4p3j.googlevideo.com
0.0.0.0 r1---sn-e8kjak78.googlevideo.com
0.0.0.0 r1---sn-w7efz2wc.googlevideo.com
0.0.0.0 r1---sn-6eahjdgh.googlevideo.com
0.0.0.0 r1---sn-53yixcbz.googlevideo.com
0.0.0.0 r1---sn-p46btchp.googlevideo.com
0.0.0.0 r1---sn-5tpxe7mw.googlevideo.com
0.0.0.0 r1---sn-3ioyouab.googlevideo.com
0.0.0.0 r1---sn-1dmgtyjt.googlevideo.com
0.0.0.0 r1---sn-6nx45vr4.googlevideo.com
0.0.0.0 r1---sn-5tkxwrc7.googlevideo.com
0.0.0.0 r1---sn-pcnpvlk4.googlevideo.com
0.0.0.0 r1---sn-34ipxb4g.googlevideo.com
0.0.0.0 r1---sn-j51zjr1h.googlevideo.com
0.0.0.0 r1---sn-yt24jkmj.googlevideo.com
0.0.0.0 r1---sn-boyrk36t.googlevideo.com
0.0.0.0 r1---sn-c2aanbg4.googlevideo.com
0.0.0.0 r1---sn-xdo1zkw7.googlevideo.com
0.0.0.0 r1---sn-kgycrpts.googlevideo.com
0.0.0.0 r1---sn-q7oill5o.googlevideo.com
0.0.0.0 r1---sn-7gxpqz2x.googlevideo.com
0.0.0.0 r1---sn-n7ff5ury.googlevideo.com
0.0.0.0 r1---sn-1zhed4cu.googlevideo.com
0.0.0.0 r1---sn-iqrou6rl.googlevideo.com
0.0.0.0 r1---sn-h82tvgps.googlevideo.com
0.0.0.0 r1---sn-mbxsknw5.googlevideo.com
0.0.0.0 r1---sn-pyqtezld.googlevideo.com
0.0.0.0 r1---sn-ddhaincp.googlevideo.com
0.0.0.0 r1---sn-p27526dt.googlevideo.com
0.0.0.0 r1---sn-jwzcfsj3.googlevideo.com
0.0.0.0 r1---sn-3v85p6hp.googlevideo.com
0.0.0.0 r1---sn-wxqs8pk8.googlevideo.com
0.0.0.0 r1---sn-7hdrpzcr.googlevideo.com
0.0.0.0 r1---sn-u5kpai6s.googlevideo.com
0.0.0.0 r1---sn-2mfung8r.googlevideo.com
0.0.0.0 r1---sn-tqhdptt2.googlevideo.com
0.0.0.0 r1---sn-mze7p1nc.googlevideo.com
0.0.0.0 r1---sn-spjtv1pn.googlevideo.com
0.0.0.0 r1---sn-z6yvjxu1.googlevideo.com
0.0.0.0 r1---sn-hu68s7bb.googlevideo.com
0.0.0.0 r1---sn-lqcje8da.googlevideo.com
0.0.0.0 r1---sn-7dc75o42.googlevideo.com
0.0.0.0 r1---sn-b2lr36sx.googlevideo.com
0.0.0.0 r1---sn-fly43osu.googlevideo.com
0.0.0.0 r1---sn-nihfxfj1.googlevideo.com
0.0.0.0 r1---sn-3ywgvv52.googlevideo.com
0.0.0.0 r1---sn-yd6yushn.googlevideo.com
0.0.0.0 r1---sn-7ne1jifs.googlevideo.com
0.0.0.0 r1---sn-spsvgye4.googlevideo.com
0.0.0.0 r1---sn-stxdilcr.googlevideo.com
0.0.0.0 r1---sn-p6ezq384.googlevideo.com
0.0.0.0 r1---sn-a3hkbrqt.googlevideo.com
0.0.0.0 r1---sn-sewfdiua.googlevideo.com
0.0.0.0 r1---sn-8cgb3deu.googlevideo.com
0.0.0.0 r1---sn-lukmeoby.googlevideo.com
0.0.0.0 r1---sn-qwvmr22a.googlevideo.com
0.0.0.0 r1---sn-cetex5nh.googlevideo.com
0.0.0.0 r1---sn-kezov7b5.googlevideo.com
0.0.0.0 r1---sn-yu8ogepd.googlevideo.com
0.0.0.0 r1---sn-d6wpviqf.googlevideo.com
0.0.0.0 r1---sn-if7ysa6o.googlevideo.com
0.0.0.0 r1---sn-hdb8xvcs.googlevideo.com
0.0.0.0 r1---sn-vyv53m36.googlevideo.com
0.0.0.0 r1---sn-xpbzh7tc.googlevideo.com
0.0.0.0 r1---sn-vtfq8lmx.googlevideo.com
0.0.0.0 r1---sn-wshddpop.googlevideo.com
0.0.0.0 r1---sn-4e26utk4.googlevideo.com
0.0.0.0 r1---sn-laac8fgi.googlevideo.com
0.0.0.0 r1---sn-r7mdptsk.googlevideo.com
0.0.0.0 r1---sn-l7ikfz3h.googlevideo.com
0.0.0.0 r1---sn-bt5dewqb.googlevideo.com
0.0.0.0 r1---sn-ikf8kjyr.googlevideo.com
0.0.0.0 r1---sn-l8tedkaj.googlevideo.com
0.0.0.0 r1---sn-urtwlayt.googlevideo.com
0.0.0.0 r1---sn-f2bnjdd4.googlevideo.com
0.0.0.0 r1---sn-qk4fotab.googlevideo.com
0.0.0.0 r1---sn-hy7fgyez.googlevideo.com
0.0.0.0 r1---sn-tvqvc2xh.googlevideo.com
0.0.0.0 r1---sn-tt2qikhh.googlevideo.com
0.0.0.0 r1---sn-4xv2o34a.googlevideo.com
0.0.0.0 r1---sn-qsovcsnp.googlevideo.com
0.0.0.0 r1---sn-xk3wup2w.googlevideo.com
0.0.0.0 r1---sn-uvt3zr26.googlevideo.com
0.0.0.0 r1---sn-rykqclky.googlevideo.com
0.0.0.0 r1---sn-1perncfb.googlevideo.com
0.0.0.0 r1---sn-fl27ptun.googlevideo.com
0.0.0.0 r1---sn-47g2jaj8.googlevideo.com
0.0.0.0 r1---sn-zreli6nm.googlevideo.com
0.0.0.0 r1---sn-8e4elkjs.googlevideo.com
0.0.0.0 r1---sn-prwox3p6.googlevideo.com
0.0.0.0 r1---sn-d5veerpz.googlevideo.com
0.0.0.0 r1---sn-gf15732i.googlevideo.com
0.0.0.0 r1---sn-7p7lxqct.googlevideo.com
0.0.0.0 r1---sn-xwlzl3j5.googlevideo.com
0.0.0.0 r1---sn-bghmjjhq.googlevideo.com
0.0.0.0 r1---sn-xe7grmtv.googlevideo.com
0.0.0.0 r1---sn-yoph4dhv.googlevideo.com
0.0.0.0 r1---sn-2boqfxol.googlevideo.com
0.0.0.0 r1---sn-443zuo7x.googlevideo.com
0.0.0.0 r1---sn-iqwtr5bk.googlevideo.com
0.0.0.0 r1---sn-cya5mbb6.googlevideo.com
0.0.0.0 r1---sn-8usi3yk8.googlevideo.com
0.0.0.0 r1---sn-xukwr2aj.googlevideo.com
0.0.0.0 r1---sn-p18mpvd6.googlevideo.com
0.0.0.0 r1---sn-8eopwr82.googlevideo.com
0.0.0.0 r1---sn-361a5y3r.googlevideo.com
0.0.0.0 r1---sn-fw56tn1i.googlevideo.com
0.0.0.0 r1---sn-xypucwql.googlevideo.com
0.0.0.0 r1---sn-qvixk4kf.googlevideo.com
0.0.0.0 r1---sn-vr3ub8nz.googlevideo.com
0.0.0.0 r1---sn-7pg1zflt.googlevideo.com
0.0.0.0 r1---sn-mfz6cmyf.googlevideo.com
0.0.0.0 r1---sn-oosjpfhk.googlevideo.com
0.0.0.0 r1---sn-lykctfhx.googlevideo.com
0.0.0.0 r1---sn-lywupyuk.googlevideo.com
0.0.0.0 r1---sn-jwledndi.googlevideo.com
0.0.0.0 r1---sn-1wgvpej1.googlevideo.com
0.0.0.0 r1---sn-i5ob4jag.googlevideo.com
0.0.0.0 r1---sn-7cumyexy.googlevideo.com
0.0.0.0 r1---sn-2h822ch7.googlevideo.com
0.0.0.0 r1---sn-ucj68uhh.googlevideo.com
0.0.0.0 r1---sn-o4mtjto8.googlevideo.com
0.0.0.0 r1---sn-wfga1zrw.googlevideo.com
0.0.0.0 r1---sn-7q2heq8f.googlevideo.com
0.0.0.0 r1---sn-wpo2adhl.googlevideo.com
0.0.0.0 r1---sn-3n641eoi.googlevideo.com
0.0.0.0 r1---sn-1aew4gg3.googlevideo.com
0.0.0.0 r1---sn-sv7r2ac7.googlevideo.com
0.0.0.0 r1---sn-4g63ev8t.googlevideo.com
0.0.0.0 r1---sn-73gn3v43.googlevideo.com
0.0.0.0 r1---sn-bsoellkp.googlevideo.com
0.0.0.0 r1---sn-jtinexs3.googlevideo.com
0.0.0.0 r1---sn-k78uhudf.googlevideo.com
0.0.0.0 r1---sn-atyaa2a6.googlevideo.com
0.0.0.0 r1---sn-zdpit7vs.googlevideo.com
0.0.0.0 r1---sn-4ptsnuoi.googlevideo.com
0.0.0.0 r1---sn-kmc4vjvp.googlevideo.com
0.0.0.0 r1---sn-ojdzvjoq.googlevideo.com
0.0.0.0 r1---sn-slvbikil.googlevideo.com
0.0.0.0 r1---sn-lpyzbtzo.googlevideo.com
0.0.0.0 r1---sn-fqywyfjp.googlevideo.com
0.0.0.0 r1---sn-qa3j456u.googlevideo.com
0.0.0.0 r1---sn-ac8c7n8a.googlevideo.com
0.0.0.0 r1---sn-dyrgt4o4.googlevideo.com
0.0.0.0 r1---sn-sxtet1zn.googlevideo.com
0.0.0.0 r1---sn-cfsiq8qp.googlevideo.com
0.0.0.0 r1---sn-sey7twp1.googlevideo.com
0.0.0.0 r1---sn-qyt8vc5v.googlevideo.com
0.0.0.0 r1---sn-t7yfk1ai.googlevideo.com
0.0.0.0 r1---sn-lua23zsd.googlevideo.com
0.0.0.0 r1---sn-icwpeqk4.googlevideo.com
0.0.0.0 r1---sn-h2w4gzz8.googlevideo.com
0.0.0.0 r1---sn-j5wrikez.googlevideo.com
0.0.0.0 r1---sn-dqu7ww6y.googlevideo.com
0.0.0.0 r1---sn-fpzsopqd.googlevideo.com
0.0.0.0 r1---sn-w46rdfbu.googlevideo.com
0.0.0.0 r1---sn-3br7da46.googlevideo.com
0.0.0.0 r1---sn-75lv4lht.googlevideo.com
0.0.0.0 r1---sn-47xy8gs3.googlevideo.com
0.0.0.0 r1---sn-ns3mmvv7.googlevideo.com
0.0.0.0 r1---sn-oaeve8vf.googlevideo.com
0.0.0.0 r1---sn-u3usd4hl.googlevideo.com
0.0.0.0 r1---sn-wmvfpkuw.googlevideo.com
0.0.0.0 r1---sn-rxssfqsk.googlevideo.com
0.0.0.0 r1---sn-inh4hto5.googlevideo.com
0.0.0.0 r1---sn-lseeu8zs.googlevideo.com
0.0.0.0 r1---sn-kryaaqqd.googlevideo.com
0.0.0.0 r1---sn-npdppc8e.googlevideo.com
0.0.0.0 r1---sn-kjkxvmdc.googlevideo.com
0.0.0.0 r1---sn-6y36gpbr.googlevideo.com
0.0.0.0 r1---sn-68hwzrk1.googlevideo.com
0.0.0.0 r1---sn-6dpzp7pi.googlevideo.com
0.0.0.0 r1---sn-ta3kxb67.googlevideo.com
0.0.0.0 r1---sn-nvcjvs67.googlevideo.com
0.0.0.0 r1---sn-ourq4lm1.googlevideo.com
0.0.0.0 r1---sn-7s1r6mu7.googlevideo.com
0.0.0.0 r1---sn-jumfvz35.googlevideo.com
0.0.0.0 r1---sn-bjidobem.googlevideo.com
0.0.0.0 r1---sn-gql4o8nh.googlevideo.com
0.0.0.0 r1---sn-wclfjnab.googlevideo.com
0.0.0.0 r1---sn-be8bgzlw.googlevideo.com
0.0.0.0 r1---sn-zvotdil6.googlevideo.com
0.0.0.0 r1---sn-nolobyrk.googlevideo.com
0.0.0.0 r1---sn-hertnwvw.googlevideo.com
0.0.0.0 r1---sn-igckbcfo.googlevideo.com
0.0.0.0 r1---sn-fwd2t2eo.googlevideo.com
0.0.0.0 r1---sn-yoz4ct8k.googlevideo.com
0.0.0.0 r1---sn-ux3bi1jd.googlevideo.com
0.0.0.0 r1---sn-azk5fa5l.googlevideo.com
0.0.0.0 r1---sn-i5jnvyzn.googlevideo.com
0.0.0.0 r1---sn-8d3861ux.googlevideo.com
0.0.0.0 r1---sn-h1ylhdgn.googlevideo.com
0.0.0.0 r1---sn-ma22qiix.googlevideo.com
0.0.0.0 r1---sn-soufkux4.googlevideo.com
0.0.0.0 r1---sn-7ocf6jfi.googlevideo.com
0.0.0.0 r1---sn-fvwnksde.googlevideo.com
0.0.0.0 r1---sn-y4au666z.googlevideo.com
0.0.0.0 r1---sn-3epqfpnu.googlevideo.com
0.0.0.0 r1---sn-c3n2baqc.googlevideo.com
0.0.0.0 r1---sn-3tv3t4n8.googlevideo.com
0.0.0.0 r1---sn-kqootc7a.googlevideo.com
0.0.0.0 r1---sn-qlk13xcy.googlevideo.com
0.0.0.0 r1---sn-hbkpekcy.googlevideo.com
0.0.0.0 r1---sn-n6zmkcf8.googlevideo.com
0.0.0.0 r1---sn-ypgwa8ba.googlevideo.com
0.0.0.0 r1---sn-4mkyyxif.googlevideo.com
0.0.0.0 r1---sn-q6vrs74a.googlevideo.com
0.0.0.0 r1---sn-oyavluyo.googlevideo.com
0.0.0.0 r1---sn-flbnrnxi.googlevideo.com
0.0.0.0 r1---sn-aktzalax.googlevideo.com
0.0.0.0 r1---sn-xu4mpvp1.googlevideo.com
0.0.0.0 r1---sn-ufik7nxj.googlevideo.com
0.0.0.0 r1---sn-w5snv4wc.googlevideo.com
0.0.0.0 r1---sn-hmrimdac.googlevideo.com
0.0.0.0 r1---sn-yk7yyl7s.googlevideo.com
0.0.0.0 r1---sn-4i1lenku.googlevideo.com
0.0.0.0 r1---sn-vjdd2vc3.googlevideo.com
0.0.0.0 r1---sn-62edegor.googlevideo.com
0.0.0.0 r1---sn-fguvp7tl.googlevideo.com
0.0.0.0 r1---sn-6armcl73.googlevideo.com
0.0.0.0 r1---sn-c5vc85jd.googlevideo.com
0.0.0.0 r1---sn-id26g4ox.googlevideo.com
0.0.0.0 r1---sn-3jg71wfx.googlevideo.com
0.0.0.0 r1---sn-yzg1dx1u.googlevideo.com
0.0.0.0 r1---sn-4kahtlri.googlevideo.com
0.0.0.0 r1---sn-6rmmewec.googlevideo.com
0.0.0.0 r1---sn-t3s1e8cn.googlevideo.com
0.0.0.0 r1---sn-y7mhyq8t.googlevideo.com
0.0.0.0 r1---sn-kgc53gdq.googlevideo.com
0.0.0.0 r1---sn-16ajk2sc.googlevideo.com
0.0.0.0 r1---sn-vehjf8p4.googlevideo.com
0.0.0.0 r1---sn-hvqv8jso.googlevideo.com
0.0.0.0 r1---sn-r2b6uihm.googlevideo.com
0.0.0.0 r1---sn-ybah81c6.googlevideo.com
0.0.0.0 r1---sn-nkuujxol.googlevideo.com
0.0.0.0 r1---sn-zhwhyqrq.googlevideo.com
0.0.0.0 r1---sn-nuzrzupm.googlevideo.com
0.0.0.0 r1---sn-53td8i5p.googlevideo.com
0.0.0.0 r1---sn-sshxw7f3.googlevideo.com
0.0.0.0 r1---sn-mygnu8wi.googlevideo.com
0.0.0.0 r1---sn-ss3natg2.googlevideo.com
0.0.0.0 r1---sn-3ixpdkmq.googlevideo.com
0.0.0.0 r1---sn-kgxfi22o.googlevideo.com
0.0.0.0 r1---sn-o6ebnc16.googlevideo.com
0.0.0.0 r1---sn-fktooro7.googlevideo.com
0.0.0.0 r1---sn-mo4ojyyc.googlevideo.com
0.0.0.0 r1---sn-mycnkray.googlevideo.com
0.0.0.0 r1---sn-yn7dpenz.googlevideo.com
0.0.0.0 r1---sn-p1j2y6c2.googlevideo.com
0.0.0.0 r1---sn-1y136nfx.googlevideo.com
0.0.0.0 r1---sn-gbxxanuv.googlevideo.com
0.0.0.0 r1---sn-k3ybskri.googlevideo.com
0.0.0.0 r1---sn-ae7rp6lo.googlevideo.com
0.0.0.0 r1---sn-vivtzf2l.googlevideo.com
0.0.0.0 r1---sn-hi6npyyc.googlevideo.com
0.0.0.0 r1---sn-fvq5hbjp.googlevideo.com
0.0.0.0 r1---sn-hs32owij.googlevideo.com
0.0.0.0 r1---sn-xib1za5f.googlevideo.com
0.0.0.0 r1---sn-bm2jnd1j.googlevideo.com
0.0.0.0 r1---sn-n4l2pphu.googlevideo.com
0.0.0.0 r1---sn-7fmhl85t.googlevideo.com
0.0.0.0 r1---sn-8vygw7le.googlevideo.com
0.0.0.0 r1---sn-zl33h8bd.googlevideo.com
0.0.0.0 r1---sn-zsotkp2h.googlevideo.com
0.0.0.0 r1---sn-bp2uwx2b.googlevideo.com
0.0.0.0 r1---sn-qhk1nuvo.googlevideo.com
0.0.0.0 r1---sn-sgcevnm8.googlevideo.com
0.0.0.0 r1---sn-eip2tlis.googlevideo.com
0.0.0.0 r1---sn-2qfhfyqb.googlevideo.com
0.0.0.0 r1---sn-r1maxjyf.googlevideo.com
0.0.0.0 r1---sn-58adnxuw.googlevideo.com
0.0.0.0 r1---sn-c2pnhaqf.googlevideo.com
0.0.0.0 r1---sn-7175poj2.googlevideo.com
0.0.0.0 r1---sn-yau3bmj4.googlevideo.com
0.0.0.0 r1---sn-rk5tkeee.googlevideo.com
0.0.0.0 r1---sn-4qeljc2q.googlevideo.com
0.0.0.0 r1---sn-khb6k2yq.googlevideo.com
0.0.0.0 r1---sn-yhnmc1vy.googlevideo.com
0.0.0.0 r1---sn-su46e533.googlevideo.com
0.0.0.0 r1---sn-v3a7k6sv.googlevideo.com
0.0.0.0 r1---sn-ger3lmsx.googlevideo.com
0.0.0.0 r1---sn-to4dzzbd.googlevideo.com
0.0.0.0 r1---sn-4o2wg4mn.googlevideo.com
0.0.0.0 r1---sn-mhkq21g1.googlevideo.com
0.0.0.0 r1---sn-w1g7i2mf.googlevideo.com
0.0.0.0 r1---sn-cgmybyd4.googlevideo.com
0.0.0.0 r1---sn-26c4e4ok.googlevideo.com
0.0.0.0 r1---sn-1epecb52.googlevideo.com
0.0.0.0 r1---sn-icp7tc4c.googlevideo.com
0.0.0.0 r1---sn-bvuarwmv.googlevideo.com
0.0.0.0 r1---sn-eox5xkv1.googlevideo.com
0.0.0.0 r1---sn-l4gelica.googlevideo.com
0.0.0.0 r1---sn-jsq7jejy.googlevideo.com
0.0.0.0 r1---sn-ba2qjn2e.googlevideo.com
0.0.0.0 r1---sn-z2avmad6.googlevideo.com
0.0.0.0 r1---sn-pwvx5zy2.googlevideo.com
0.0.0.0 r1---sn-suz7gol8.googlevideo.com
0.0.0.0 r1---sn-f73wqfr7.googlevideo.com
0.0.0.0 r1---sn-ccmsipvi.googlevideo.com
0.0.0.0 r1---sn-osrvru3k.googlevideo.com
0.0.0.0 r1---sn-ka6xw37k.googlevideo.com
0.0.0.0 r1---sn-paqngpoj.googlevideo.com
0.0.0.0 r1---sn-fwv3mgsd.googlevideo.com
0.0.0.0 r1---sn-7qrv6yqs.googlevideo.com
0.0.0.0 r1---sn-esmqh2ji.googlevideo.com
0.0.0.0 r1---sn-dcci7ic8.googlevideo.com
0.0.0.0 r1---sn-ehp38a7e.googlevideo.com
0.0.0.0 r1---sn-p3yfkkny.googlevideo.com
0.0.0.0 r1---sn-r6jvc7cl.googlevideo.com
0.0.0.0 r1---sn-nmykdkey.googlevideo.com
0.0.0.0 r1---sn-nrryjwtd.googlevideo.com
0.0.0.0 r1---sn-uiande62.googlevideo.com
0.0.0.0 r1---sn-wlyb7o6f.googlevideo.com
0.0.0.0 r1---sn-eeoujwae.googlevideo.com
0.0.0.0 r1---sn-xaz22xp3.googlevideo.com
0.0.0.0 r1---sn-lfb36xij.googlevideo.com
0.0.0.0 r1---sn-p6v1udz7.googlevideo.com
0.0.0.0 r1---sn-ultfh837.googlevideo.com
0.0.0.0 r1---sn-h4xcme88.googlevideo.com
0.0.0.0 r1---sn-44x2ncip.googlevideo.com
0.0.0.0 r1---sn-4femaist.googlevideo.com
0.0.0.0 r1---sn-j1gpekvl.googlevideo.com
0.0.0.0 r1---sn-ldvc8f5l.googlevideo.com
0.0.0.0 r1---sn-6w5yo7tr.googlevideo.com
0.0.0.0 r1---sn-ddjb4p67.googlevideo.com
0.0.0.0 r1---sn-kd2t6r3t.googlevideo.com
0.0.0.0 r1---sn-ilpjpgqx.googlevideo.com
0.0.0.0 r1---sn-i1omm3fk.googlevideo.com
0.0.0.0 r1---sn-hwmaatq5.googlevideo.com
0.0.0.0 r1---sn-gwz4mlon.googlevideo.com
0.0.0.0 r1---sn-2lqcqkc6.googlevideo.com
0.0.0.0 r1---sn-vt2datuq.googlevideo.com
0.0.0.0 r1---sn-7qmif3sx.googlevideo.com
0.0.0.0 r1---sn-4td2pul6.googlevideo.com
0.0.0.0 r1---sn-masalc35.googlevideo.com
0.0.0.0 r1---sn-uomp1n4u.googlevideo.com
0.0.0.0 r1---sn-bi558fi7.googlevideo.com
0.0.0.0 r1---sn-21h6hjqa.googlevideo.com
0.0.0.0 r1---sn-i5y8atf5.googlevideo.com
0.0.0.0 r1---sn-wpwypd6p.googlevideo.com
0.0.0.0 r1---sn-yqzgxo6g.googlevideo.com
0.0.0.0 r1---sn-1tht36xl.googlevideo.com
0.0.0.0 r1---sn-7mg4w4tp.googlevideo.com
0.0.0.0 r1---sn-daisrrrx.googlevideo.com
0.0.0.0 r1---sn-41gyrjl2.googlevideo.com
0.0.0.0 r1---sn-7sgpltby.googlevideo.com
0.0.0.0 r1---sn-zk1d5b23.googlevideo.com
0.0.0.0 r1---sn-6jdxgnwj.googlevideo.com
0.0.0.0 r1---sn-crxcy83w.googlevideo.com
0.0.0.0 r1---sn-bm6ewedr.googlevideo.com
0.0.0.0 r1---sn-8r1hyn23.googlevideo.com
0.0.0.0 r1---sn-7m2hfvvt.googlevideo.com
0.0.0.0 r1---sn-46m258a1.googlevideo.com
0.0.0.0 r1---sn-qdcsexf1.googlevideo.com
0.0.0.0 r1---sn-fuxwupsw.googlevideo.com
0.0.0.0 r1---sn-y4dmgurn.googlevideo.com
0.0.0.0 r1---sn-yliz1ku8.googlevideo.com
0.0.0.0 r1---sn-rayukjyj.googlevideo.com
0.0.0.0 r1---sn-gabt778n.googlevideo.com
0.0.0.0 r1---sn-mxda4vu4.googlevideo.com
0.0.0.0 r1---sn-ux21ooa4.googlevideo.com
0.0.0.0 r1---sn-8xftz7mp.googlevideo.com
0.0.0.0 r1---sn-f2fft7o1.googlevideo.com
0.0.0.0 r1---sn-m3mcgte4.googlevideo.com
0.0.0.0 r1---sn-o38vp64z.googlevideo.com
0.0.0.0 r1---sn-afti1owo.googlevideo.com
0.0.0.0 r1---sn-lv4cqokw.googlevideo.com
0.0.0.0 r1---sn-iaouc6xn.googlevideo.com
0.0.0.0 r1---sn-tke57y8h.googlevideo.com
0.0.0.0 r1---sn-7ofomg87.googlevideo.com
0.0.0.0 r1---sn-f6ysybn8.googlevideo.com
0.0.0.0 r1---sn-slmprixc.googlevideo.com
0.0.0.0 r1---sn-qfwqj1qu.googlevideo.com
0.0.0.0 r1---sn-wvdbj5jc.googlevideo.com
0.0.0.0 r1---sn-apoehexr.googlevideo.com
0.0.0.0 r1---sn-5emvlsyx.googlevideo.com
0.0.0.0 r1---sn-yc6hsrxn.googlevideo.com
0.0.0.0 r1---sn-pe5c7lyw.googlevideo.com
0.0.0.0 r1---sn-bkob3t4m.googlevideo.com
0.0.0.0 r1---sn-peteo4ie.googlevideo.com
0.0.0.0 r1---sn-6nlh7crr.googlevideo.com
0.0.0.0 r1---sn-1bwchutt.googlevideo.com
0.0.0.0 r1---sn-oxubdw4f.googlevideo.com
0.0.0.0 r1---sn-ht1n6s8u.googlevideo.com
0.0.0.0 r1---sn-41fsarx7.googlevideo.com
0.0.0.0 r1---sn-15i151e4.googlevideo.com
0.0.0.0 r1---sn-saxyihai.googlevideo.com
0.0.0.0 r1---sn-sf8nketi.googlevideo.com
0.0.0.0 r1---sn-bbhppbs6.googlevideo.com
0.0.0.0 r1---sn-avigocio.googlevideo.com
0.0.0.0 r1---sn-p5363jlv.googlevideo.com
0.0.0.0 r1---sn-z5a3rkww.googlevideo.com
0.0.0.0 r1---sn-laz4sxnr.googlevideo.com
0.0.0.0 r1---sn-p1xv823p.googlevideo.com
0.0.0.0 r1---sn-6s7njwn1.googlevideo.com
0.0.0.0 r1---sn-yuxsbynx.googlevideo.com
0.0.0.0 r1---sn-7t4nln5z.googlevideo.com
0.0.0.0 r1---sn-rlqctxw7.googlevideo.com
0.0.0.0 r1---sn-bs57mjnw.googlevideo.com
0.0.0.0 r1---sn-v8f683pz.googlevideo.com
0.0.0.0 r1---sn-m8xn6pds.googlevideo.com
0.0.0.0 r1---sn-wg46fkga.googlevideo.com
0.0.0.0 r1---sn-7yrq2plw.googlevideo.com
0.0.0.0 r1---sn-gg1mi71w.googlevideo.com
0.0.0.0 r1---sn-4zytaibu.googlevideo.com
0.0.0.0 r1---sn-pmjgnprk.googlevideo.com
0.0.0.0 r1---sn-1e8jl865.googlevideo.com
0.0.0.0 r1---sn-wbgywzky.googlevideo.com
0.0.0.0 r1---sn-ohbouv8x.googlevideo.com
0.0.0.0 r1---sn-x5boffiy.googlevideo.com
0.0.0.0 r1---sn-xqud8qk5.googlevideo.com
0.0.0.0 r1---sn-2268ck6x.googlevideo.com
0.0.0.0 r1---sn-ct1gocxf.googlevideo.com
0.0.0.0 r1---sn-fjto7qzr.googlevideo.com
0.0.0.0 r1---sn-1pagfhz6.googlevideo.com
0.0.0.0 r1---sn-5fu2xavn.googlevideo.com
0.0.0.0 r1---sn-8lmunckv.googlevideo.com
0.0.0.0 r1---sn-1p7x656k.googlevideo.com
0.0.0.0 r1---sn-cogujzs3.googlevideo.com
0.0.0.0 r1---sn-33jip5pe.googlevideo.com
0.0.0.0 r1---sn-wgpueeey.googlevideo.com
0.0.0.0 r1---sn-fnnyjb8a.googlevideo.com
0.0.0.0 r1---sn-hkzj2bdh.googlevideo.com
0.0.0.0 r1---sn-2rzs1cf5.googlevideo.com
0.0.0.0 r1---sn-82azokg6.googlevideo.com
0.0.0.0 r1---sn-kqo5l3t1.googlevideo.com
0.0.0.0 r1---sn-4jafegku.googlevideo.com
0.0.0.0 r1---sn-di2unt6d.googlevideo.com
0.0.0.0 r1---sn-hqypbit5.googlevideo.com
0.0.0.0 r1---sn-d37kug47.googlevideo.com
0.0.0.0 r1---sn-78wqba12.googlevideo.com
0.0.0.0 r1---sn-qowgrury.googlevideo.com
0.0.0.0 r1---sn-tlx3dezu.googlevideo.com
